"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison","contrast","direction","human_symbol","mouse_entrez","human_entrez","mouse_ensembl","human_ensembl","ortholog_support_n","ortholog_support_sources"
"Fam219b",313.680557815912,0.195889808788909,0.0831768743650004,2.35509942257865,0.0185177503936777,0.0638732591266038,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","FAM219B",78323,57184,"ENSMUSG00000032305","ENSG00000178761",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"2410016O06Rik",72.8282647755018,0.329418928369672,0.139962612349419,2.35362089089386,0.0185915614073164,0.0640979030957991,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Mmp15",572.696758900267,0.420098723288586,0.178564307217622,2.35264667298039,0.0186403367317452,0.0642360623647887,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MMP15",17388,4324,"ENSMUSG00000031790","ENSG00000102996",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Fam168b",1117.58363510213,0.250559839001735,0.106533156993845,2.351942306715,0.0186756713277852,0.064312791185466,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","FAM168B",214469,130074,"ENSMUSG00000037503","ENSG00000152102",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Hist1h2bq",9.77050280537515,1.22049185840573,0.519139938473726,2.35098817862864,0.0187236286910227,0.0644543985793508,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Zfp691",207.083720120249,0.396722332980818,0.168749759537307,2.35095050842494,0.0187255243180137,0.0644543985793508,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ZNF691",195522,51058,"ENSMUSG00000045268","ENSG00000164011",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"Ppapdc3",2132.15906086697,0.34483066663584,0.146744717701537,2.34986766158894,0.0187800867859688,0.0645970226517376,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Zfp628",145.30473693563,0.474258878976031,0.201853391247077,2.34952148213115,0.0187975593815049,0.0646270072541119,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ZNF628",232816,89887,"ENSMUSG00000074406","ENSG00000197483",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Treefam"
"Tmem263",456.919123657514,0.24870059583451,0.105894013543547,2.34858031641454,0.0188451344085385,0.0647453384392027,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","TMEM263",103266,90488,"ENSMUSG00000060935","ENSG00000151135",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Actg1",5233.14104496719,0.257404076163105,0.109614912286573,2.34825783092503,0.0188614599482588,0.0647863502131562,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ACTG1",11465,71,"ENSMUSG00000062825","ENSG00000184009",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|PhylomeDB"
"March8",1121.10325069166,0.207981870448981,0.0885867920564072,2.3477751662635,0.0188859175256661,0.0648251105397368,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Abhd13",505.020717018181,0.177995611435325,0.0758240608281065,2.34748191393813,0.0189007907444629,0.0648456725916145,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ABHD13",68904,84945,"ENSMUSG00000040396","ENSG00000139826",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Gm10830",20.1752376489254,0.74634588484334,0.317946132307026,2.34739727584617,0.018905085337283,0.0648456725916145,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Spry2",225.120021582606,0.371935890888977,0.158487029166213,2.34679073010391,0.0189358868478346,0.0649211559532239,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","SPRY2",24064,10253,"ENSMUSG00000022114","ENSG00000136158",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Adam9",2942.10776722507,0.241318628211867,0.102837193434618,2.34660846092899,0.0189451513834438,0.0649378383732949,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ADAM9",11502,8754,"ENSMUSG00000031555","ENSG00000168615",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Auh",898.296001606253,0.188649920497912,0.0804126882938423,2.34602180950041,0.0189749971253546,0.0649980989174793,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","AUH",11992,549,"ENSMUSG00000021460","ENSG00000148090",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Adam19",207.227189454588,0.394102077329874,0.167988715118502,2.34600328392218,0.0189759402786924,0.0649980989174793,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ADAM19",11492,8728,"ENSMUSG00000011256","ENSG00000135074",11,"EggNOG|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Brpf3",358.007514082129,0.330963349205044,0.141087614726744,2.34580016003566,0.0189862841818768,0.0650184442999415,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","BRPF3",268936,27154,"ENSMUSG00000063952","ENSG00000096070",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Kdr",1800.3393408518,0.382208121510497,0.162946358794125,2.34560701042359,0.0189961247267237,0.0650260739606453,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","KDR",16542,3791,"ENSMUSG00000062960","ENSG00000128052",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Usp21",257.751738097418,0.37320127520321,0.159112207980266,2.34552257140128,0.0190004281086103,0.0650260739606453,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","USP21",30941,27005,"ENSMUSG00000053483","ENSG00000143258",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Lrsam1",291.344783523517,0.243733461124616,0.103919309733851,2.34541070133014,0.0190061308094686,0.0650260739606453,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","LRSAM1",227738,90678,"ENSMUSG00000026792","ENSG00000148356",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Zeb1",1601.36114553144,0.198866189543444,0.084804995652316,2.34498201448835,0.0190279974537391,0.0650858031532786,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ZEB1",21417,6935,"ENSMUSG00000024238","ENSG00000148516",10,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"Ndufa4l2",103.192287728543,0.36932668931604,0.15766827033967,2.3424287494268,0.0191586917061839,0.0654116016786292,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","NDUFA4L2",407790,56901,"ENSMUSG00000040280","ENSG00000185633",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Klhl12",873.740395308214,0.272989725825874,0.116578498141094,2.34168161521069,0.0191970834470811,0.0654972366372217,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","KLHL12",240756,59349,"ENSMUSG00000026455","ENSG00000117153",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Mfn1",5786.93621635551,0.377016943473488,0.161045040376362,2.34106522369394,0.0192288075366134,0.0655903155413639,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MFN1",67414,55669,"ENSMUSG00000027668","ENSG00000171109",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Fez2",2141.48205875326,0.190698746875564,0.0814646697814575,2.34087669399686,0.0192385198225705,0.0655943089629102,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","FEZ2",225020,9637,"ENSMUSG00000056121","ENSG00000171055",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Atg2b",825.690044099088,0.31991973566943,0.136679191093363,2.34066161139993,0.0192496052418788,0.0656011473995654,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ATG2B",76559,55102,"ENSMUSG00000041341","ENSG00000066739",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ccnd3",303.148060858176,0.39898100024105,0.170456721232708,2.34065865725741,0.0192497575380964,0.0656011473995654,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","CCND3",12445,896,"ENSMUSG00000034165","ENSG00000112576",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Ccdc134",338.302205143638,0.447720295091514,0.191402375586854,2.33915746196341,0.0193272856912026,0.065838205052742,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","CCDC134",76457,79879,"ENSMUSG00000068114","ENSG00000100147",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"A230050P20Rik",60.382717042879,0.472091299356299,0.201822674535388,2.33913905086776,0.0193282382102949,0.065838205052742,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Hnrnph1",4807.86560672349,0.238483257680534,0.101968837327141,2.3387856911168,0.0193465276320522,0.06587010780258,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","HNRNPH1",59013,3187,"ENSMUSG00000007850","ENSG00000169045",10,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Mex3c",591.460150343615,0.225011886237516,0.0962298003544036,2.33827655683398,0.0193729063246423,0.0659295103897404,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MEX3C",240396,51320,"ENSMUSG00000037253","ENSG00000176624",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Tspyl2",378.430241163237,0.175733164568021,0.0751629965017545,2.33802765652004,0.0193858135013756,0.0659582310949085,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","TSPYL2",52808,64061,"ENSMUSG00000041096","ENSG00000184205",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Kcna7",1399.78354492851,0.321024731551501,0.137394494597118,2.33651815884502,0.0194642523213455,0.0661793544495677,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","KCNA7",16495,3743,"ENSMUSG00000038201","ENSG00000104848",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Hjurp",373.089579789087,0.220834374358142,0.0945354898369148,2.33599439468826,0.0194915336763889,0.0662263548134706,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","HJURP",381280,55355,"ENSMUSG00000044783","ENSG00000123485",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Fndc9",10.2642954822658,2.09854088571317,0.898861067009384,2.33466657165969,0.0195608458669893,0.0664104306827189,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","FNDC9",320116,408263,"ENSMUSG00000048721","ENSG00000172568",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Hmgb1-ps8",75.5417922204507,0.682750745736916,0.292651753303737,2.33298019926196,0.0196491845738313,0.066669940671908,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Myo5c",553.396873726102,0.388633850244834,0.166628308291004,2.33233989008707,0.019682817597336,0.0667687123597132,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MYO5C",208943,55930,"ENSMUSG00000033590","ENSG00000128833",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Pi16",465.12386211436,0.480564453456449,0.206176263613095,2.33084277033104,0.0197616519125771,0.0669438428603433,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","PI16",74116,221476,"ENSMUSG00000024011","ENSG00000164530",11,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"R3hcc1",317.676404348012,0.302839116450113,0.130010977119682,2.32933497739452,0.0198413267815688,0.0671675091209127,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","R3HCC1",71843,203069,"ENSMUSG00000034194","ENSG00000104679",10,"EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB"
"Btbd6",322.52744066111,0.257570699553027,0.110606103926708,2.32872048113822,0.0198738783799171,0.0672557409339543,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","BTBD6",399566,90135,"ENSMUSG00000002803","ENSG00000184887",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"RP23-348C6.3",6.16871087031148,1.37004416579729,0.588428730600098,2.32830943587692,0.0198956786215919,0.0672589657638107,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Aco2",31917.0246640323,0.149422999203226,0.0641828920847087,2.32808143026677,0.019907780151753,0.0672844684936651,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ACO2",11429,50,"ENSMUSG00000022477","ENSG00000100412",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"1700120C14Rik",273.706253539225,0.349420759571451,0.150148401123897,2.32716936681278,0.0199562527360996,0.0674328585816064,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Prkar2a",6811.51847289894,0.30369362756288,0.130506715161654,2.3270344915716,0.0199634295616976,0.0674416729106046,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","PRKAR2A",19087,5576,"ENSMUSG00000032601","ENSG00000114302",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Pigg",309.047029174393,0.20977969838038,0.0901539963907733,2.32690403951799,0.0199703731689958,0.0674452661610918,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","PIGG",433931,54872,"ENSMUSG00000029263","ENSG00000174227",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Mars2",338.789004104418,0.236419750578538,0.101608967005068,2.32676069393311,0.0199780054947199,0.0674452661610918,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MARS2",212679,92935,"ENSMUSG00000046994","ENSG00000247626",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Rab11b",2027.87357905985,0.216321015539057,0.0930091506307039,2.32580358031617,0.020029031562311,0.0675597928812839,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","RAB11B",19326,9230,"ENSMUSG00000077450","ENSG00000185236",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Mrps2",423.343136582186,0.243129149330168,0.104542934279849,2.32563923143137,0.0200378048370408,0.0675692354520861,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","MRPS2",118451,51116,"ENSMUSG00000035772","ENSG00000122140",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Jade1",1114.21581001007,0.219470401648906,0.0944141800459544,2.32454914655915,0.020096080712533,0.0677038885347159,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","JADE1",269424,79960,"ENSMUSG00000025764","ENSG00000077684",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Dpysl5",18.7773581371068,0.717961778967966,0.309030608011806,2.32327077109636,0.020164610984884,0.0678728116666307,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","DPYSL5",65254,56896,"ENSMUSG00000029168","ENSG00000157851",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Arsi",55.8677296901952,0.609298145046278,0.262285094026215,2.32303763699731,0.0201771306391384,0.067899471079462,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","ARSI",545260,340075,"ENSMUSG00000036412","ENSG00000183876",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Pdcd2l",270.335243147454,0.184758533639721,0.0795583103283703,2.32230338825882,0.0202166052397644,0.0680013085337529,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","PDCD2L",68079,84306,"ENSMUSG00000002635","ENSG00000126249",11,"Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Lrrfip1",3378.63650569614,0.365370754891568,0.157353676900257,2.32197151086065,0.0202344696971557,0.0680458943369272,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","LRRFIP1",16978,9208,"ENSMUSG00000026305","ENSG00000124831",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Fyco1",10864.4650363952,0.23622632900847,0.101743798486465,2.32177619198968,0.0202449898530088,0.0680657675244748,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","FYCO1",17281,79443,"ENSMUSG00000025241","ENSG00000163820",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Lama2",1170.61569341264,0.431889974468294,0.186089492579813,2.32087243874372,0.0202937294545642,0.0681985722598979,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","LAMA2",16773,3908,"ENSMUSG00000019899","ENSG00000196569",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Treefam"
"Gm10762",530.820724048829,0.329551615207703,0.142128995931505,2.31867968283206,0.0204124109597241,0.068555472759306,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Smurf2",1199.2040559423,0.219725435973265,0.0947642631472158,2.31865292543796,0.0204138629174226,0.068555472759306,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","SMURF2",66313,64750,"ENSMUSG00000018363","ENSG00000108854",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Vsig10l",32.3631029589387,0.735066433331842,0.317112627919927,2.31799798750825,0.0204494304327979,0.0686436883763971,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","VSIG10L",75690,147645,"ENSMUSG00000070604","ENSG00000186806",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam"
"Sepw1",18860.7913639071,0.217276093307909,0.0937473005619066,2.31767839719747,0.0204668059406464,0.0686863960222239,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Tmem233",5936.45415624368,0.374214676521055,0.16148980797114,2.31726497927307,0.0204893017754086,0.0687226133090002,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","TMEM233",545798,387890,"ENSMUSG00000079278","ENSG00000224982",10,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther"
"Slc7a6os",200.947499550943,0.262738005210503,0.113383889874946,2.31724282435788,0.0204905079274982,0.0687226133090002,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","SLC7A6OS",66432,84138,"ENSMUSG00000033106","ENSG00000103061",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Fam195b",284.179947660746,0.263715461228015,0.113806660137,2.3172234464183,0.0204915629469768,0.0687226133090002,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Gm27177",192.25253628926,0.547783474726933,0.236536317771765,2.3158535648445,0.0205662654229635,0.0689418202632176,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated",NA,NA,NA,NA,NA,NA,NA
"Ubap2l",2207.89934179641,0.218824810524344,0.0945016642087266,2.31556568190189,0.0205819944377253,0.0689633691540404,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","UBAP2L",74383,9898,"ENSMUSG00000042520","ENSG00000143569",11,"EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Rap2c",1264.09868401336,0.235133289780836,0.101544816190975,2.31556172536293,0.0205822106835713,0.0689633691540404,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","RAP2C",72065,57826,"ENSMUSG00000050029","ENSG00000123728",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"Epg5",1335.69668578967,0.300729770572473,0.129877969934562,2.31547945139574,0.0205867078413504,0.0689633691540404,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","EPG5",100502841,57724,"ENSMUSG00000039840","ENSG00000152223",12,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam"
"D630003M21Rik",30.6933620609455,0.621555627920662,0.268470921389554,2.31516927309523,0.0206036701290413,0.0689888823123239,"age.grp","young CD vs old CD","young CD vs old CD","Upregulated","KIAA1755",228846,85449,"ENSMUSG00000037813","ENSG00000149633",11,"EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|PhylomeDB|Treefam"
