"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: MassList Search","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Group Area: 2M33_neg","Group Area: 2M20_neg","Group Area: 2M31_neg","Group Area: 2M17_neg","Group Area: 2M26_neg","Group Area: 2M23_neg","Group Area: 2M16_neg","Group Area: 1M11_neg","Group Area: 2M22_neg","Group Area: 4M5_neg","Group Area: 1M10_neg","Group Area: 1M9_neg","Group Area: 4M4_neg","Group Area: 1M4_neg","Group Area: 1M7_neg","Group Area: 4M3_neg","Group Area: 1M2_neg","Group Area: 1M6_neg","Group Area: 4M2_neg","Group Area: 1M1_neg","Group Area: 1M5_neg","Group Area: 4M1_neg","Peak Rating: 2M33_neg.raw (F6)","Peak Rating: 2M20_neg.raw (F7)","Peak Rating: 2M31_neg.raw (F8)","Peak Rating: 2M17_neg.raw (F9)","Peak Rating: 2M26_neg.raw (F10)","Peak Rating: 2M23_neg.raw (F11)","Peak Rating: 2M16_neg.raw (F12)","Peak Rating: 1M11_neg.raw (F13)","Peak Rating: 2M22_neg.raw (F14)","Peak Rating: 4M5_neg.raw (F15)","Peak Rating: 1M10_neg.raw (F16)","Peak Rating: 1M9_neg.raw (F17)","Peak Rating: 4M4_neg.raw (F18)","Peak Rating: 1M4_neg.raw (F19)","Peak Rating: 1M7_neg.raw (F20)","Peak Rating: 4M3_neg.raw (F21)","Peak Rating: 1M2_neg.raw (F22)","Peak Rating: 1M6_neg.raw (F23)","Peak Rating: 4M2_neg.raw (F24)","Peak Rating: 1M1_neg.raw (F25)","Peak Rating: 1M5_neg.raw (F26)","Peak Rating: 4M1_neg.raw (F27)","Peak Rating: Blank5.raw (F28)"
NA,FALSE,NA,"C48 H80 N O P3","Full match","No results","No results",5.54,779.54959,778.54232,3.816,92609.4357939064,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",5701.58416143622,6039.41126289315,8311.03924231997,6941.81383125766,7050.93822128619,79526.4268074463,5902.04304788774,5669.25745712362,10133.8102879959,7776.85398529169,8582.09781484432,5893.29837749547,8839.1013163178,5261.40030552858,7448.13769099786,8756.78295716693,6202.03492031472,5680.97915281866,8103.79817659387,92609.4357939064,5180.48255490079,55619.5501875761,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,3,NA
NA,FALSE,"achalensolide  isomer","C15 H18 O3","No results","No results","Full match",-1.18,246.1253,245.11803,3.718,92594.3524477253,0,NA,NA,NA,"Single match found","No MS2","[M-H]-1",48275.0922408617,28394.1155993531,72093.249504867,38388.5211729216,39079.6170788255,60811.2980162058,56130.2811256054,12429.2386066558,44417.7653958173,66542.24205588,74984.1716979991,92594.3524477253,73239.5850798079,40044.0543702092,46685.4967176328,29121.8743766538,38806.5940928869,42357.8700642965,38807.2806373524,17130.7141810923,28769.5352415091,37689.8307141545,NA,6.8,4.1,NA,3,1.4,NA,2.2,NA,6.8,2.5,5.5,2.5,1.4,4.1,6.8,NA,5.8,NA,6.5,NA,3,NA
NA,FALSE,NA,"C22 H19 N9 O14","Full match","No results","No results",-1.55,633.10417,632.09689,14.965,92590.8806497676,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",85800.3522755208,92590.8806497676,35390.0486276419,75211.7763998318,77604.6372566024,68893.9093948624,90321.2757163495,26840.8010675849,90685.7733850536,87844.3594148618,25754.9585284993,28919.1925355274,73775.0400625523,24011.4351603073,18082.1349374587,74282.9474445292,16709.7405985039,12321.1331344579,62979.5926533744,9335.52013562777,11769.267770198,49036.0026309436,2.5,3.4,5.8,3.6,1.4,5.8,5,4.1,5.5,6.8,NA,3.6,2.5,5.4,3.8,3,NA,NA,2.5,7.1,NA,2.5,NA
NA,FALSE,"N-Methylethanolaminium phosphate","C3 H10 N O4 P","Full match","Invalid mass","Full match",-1.13,155.03457,154.02729,15.264,92508.8549838581,3,NA,NA,95.9,"Single match found","DDA for preferred ion","[M-H]-1",24287.2557485704,83972.2052468824,57265.7022941488,54978.393316651,76586.6957362921,63346.812922604,50927.670000558,69500.007913082,50337.4034169107,60133.105353638,46174.226115609,74135.6665666028,73174.0315462554,37373.5612649863,30474.8947007325,42269.0900756639,47137.7973093516,12266.574281116,92508.8549838581,15981.6369039765,25968.1791296882,61562.4245198562,6.5,6.8,3,5.2,3,3.6,5.8,4.7,5.8,4.1,5.2,2.5,6.8,6.8,2.5,7.4,6.8,4.3,3.9,6,3.3,5.2,1.1
NA,FALSE,NA,"C15 H18 O3 S5","Full match","No results","No results",8.08,405.98923,404.98195,9.251,92444.5480338947,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",55035.8367557665,63919.2941022886,49652.5475157576,50585.5092701876,69807.3320745566,44438.0665976302,59375.4579287315,92444.5480338947,64485.4197385639,26477.4217212354,92436.4865275203,75872.8896436336,28116.7732890084,60481.6499891046,64189.6796298141,42047.5128481204,70021.4676018168,55692.1612348526,3667.09985321258,31040.0981727948,11530.9000195683,3650.15355606446,4.1,4.1,3.6,3,3.6,5.2,4.1,8.3,7.4,3.8,3.9,3.6,6.8,5.8,7.4,8.5,5.8,5.2,NA,7.4,3.8,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,104.70845,103.70117,2.545,92418.6300075893,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",31054.5153589782,5113.24421139963,6006.52637756117,88161.5292626994,11330.0850485943,4475.58810616316,67493.2899104451,16257.063735418,7340.10211196471,6777.52782470533,92418.6300075893,65942.7242785608,4647.60830319231,10135.0367176437,30346.1796712748,5394.40921028362,10326.8875198281,8458.10103549988,5171.71806252995,33404.2702234427,18374.1181014509,3861.00020597779,NA,NA,NA,3,NA,NA,6.8,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA
NA,FALSE,NA,"C46 H42 N2 O","Full match","No results","No results",4.23,638.33241,637.32513,1.96,92339.0914383913,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",16539.403743156,13581.827664588,16921.1291259946,13141.5226287974,15853.7739161601,11139.9002615519,11790.2523294889,11466.1932312472,14837.5335886349,10350.9028648071,12843.8943907226,12955.4931764781,12035.0542240509,13020.2491605798,10802.9140153486,9370.54591696861,11168.2128120974,13224.0144797679,15825.5234941574,11285.4761713311,16458.004563129,92339.0914383913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA
NA,FALSE,"[Similar to: Adenosine-5'-diphosphoglucose; ΔMass: 14.9290 Da]","C19 H31 N2 O4 P3 S5","Full match","Invalid mass","No results",1.97,604.01121,603.00394,14.893,92335.3183017567,7,NA,NA,65.1,"No matches found","DDA for preferred ion","[M-H]-1",68785.8439395469,91221.0968576661,70312.573174264,32412.2934059346,47963.0399230025,84643.3262193887,45734.5816406181,50135.168618025,56833.4879279209,92335.3183017567,47234.4502047421,24442.6502112158,90366.8348102004,42736.1998405963,41052.7566798564,74374.5066494679,24795.9729476562,28358.7918544205,74657.8189697906,44452.9030957249,34977.2156900006,66235.9585239187,3.6,6.6,4.7,NA,7.4,6.8,4.7,4.1,3.6,7.7,3,NA,6.6,7.4,4.1,6.8,3.3,NA,3,4.7,2.5,3,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,496.35539,495.34811,1.993,92280.2618262745,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",11112.6080697067,11545.0680717525,12884.0543450025,11067.1446290647,11713.6319363566,9014.15099795162,8694.73525756566,39670.3355678976,10258.9850290247,7487.10208222495,15933.5570056551,36036.1858091434,8285.42727816933,89884.4684139758,78445.6572140849,10158.5347956926,50180.0646470615,36239.6869860129,11213.1087703426,92280.2618262745,50590.6401201371,21740.4373190283,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7.9,NA,7.7,5.8,NA,6.8,NA,NA,6.1,NA,NA,NA
NA,FALSE,NA,"C17 H35 N4 O16 P S","Full match","No results","No results",-2.87,614.14888,613.1416,15.637,92265.6381338699,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",69054.7143595259,53419.8690213831,92265.6381338699,59280.6535287105,67493.008872545,40217.6372830736,73131.3510584501,25414.8555754391,31129.2083918883,77372.2376933963,8742.59248761208,10077.5866039473,58702.163288713,5749.83720513942,16445.2223313744,58199.5247286261,5246.363705654,6318.00172059367,91208.0556633598,12870.4883384651,3371.36646137197,90006.907788434,3.6,NA,1.7,NA,NA,3,NA,1.1,6.8,6.8,6.5,NA,6.3,3.8,0.5,NA,NA,NA,4.5,1.6,7.1,3.4,NA
NA,FALSE,NA,"C3 H9 N O3 S","Full match","No results","No results",-0.3,139.03027,138.02299,13.304,92239.6349337503,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",92239.6349337503,3506.77060616329,6717.44468148047,3159.1760618452,9228.94617771851,2453.7111041507,3266.47178914475,2830.97859170402,5651.34192630267,3517.904080558,5957.40165273778,54882.2369431493,2653.73596681077,2573.63533733793,20332.5013670302,2973.32256194624,2733.58851847534,4332.40838933241,2415.67068746493,3296.01242671828,74504.2375170861,2564.18406187109,7.2,NA,NA,NA,2.7,NA,NA,NA,3.3,NA,NA,6.3,NA,NA,6,NA,NA,6.5,NA,NA,7.4,NA,NA
NA,FALSE,"[Similar to: Uridine monophosphate (UMP); ΔMass: 0.1857 Da]",NA,"No results","Invalid mass","No results",NA,324.22157,323.21429,14.927,92178.6551612721,4,NA,NA,98.2,"No matches found","DDA for preferred ion","[M-H]-1",77135.4978593119,73387.1272974835,48731.0086754812,42703.7503884985,85940.997685575,54779.1254943928,59387.4134149594,52802.7283318278,59088.6356406822,92178.6551612721,42640.4114607042,47625.2119335937,65992.481177349,17100.6586599026,46908.55550773,67604.5314183703,32455.769196,26616.3802828446,38852.5920158847,20107.4249436747,14009.6657364269,87573.2326437107,5.2,2,5.8,6.8,2,4.7,2,2.5,2,2.3,2,2.5,4.7,2.7,3,2.5,3,6.8,6.8,3.8,6.5,6.3,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,777.81311,776.80584,16.763,92077.2023866511,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",63244.6236519292,82787.9211138765,74329.6479721086,39673.3586751852,60149.0746083109,92077.2023866511,68581.6294511538,74139.4675485113,52390.8483736807,28178.8870668705,32154.9417838107,24536.2610739996,86548.1718256841,91588.6616089978,31302.6208516843,65510.8039880041,36988.985836283,73631.9936527162,41017.5736275889,22949.0371534773,41402.1522583931,67112.0609209637,2,3,3,7.4,3.6,1.2,1.4,2,0.3,6.3,7.4,5.4,5.2,3.9,4.1,6.8,2.5,4.1,2,6.5,6.3,3.6,NA
NA,FALSE,NA,"C10 H15 N5 O3","Full match","No results","No results",-1.38,253.11714,252.10986,9.649,91953.243971827,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",3792.25833469518,3616.16588534292,3786.48938739789,3831.85382862674,3890.15382292132,3399.50009926415,3680.48266801506,63664.8427421299,3774.53628321189,3385.11633454544,34428.3660366205,91953.243971827,3447.57769493414,49493.2649994935,32483.4174613271,3238.94336025442,41283.8257660618,28289.0464172059,3075.82772943016,14561.5034809539,17751.7255836322,3029.92383006328,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,1.4,7.2,NA,4.1,4.1,NA,4.7,4.1,NA,4.9,0.5,NA,NA
NA,FALSE,"[Similar to: NP-012816; ΔMass: -595.3586 Da]",NA,"No results","Invalid mass","No results",NA,201.05602,200.04874,8.025,91877.0343900369,1,NA,NA,50.5,"No matches found","DDA for preferred ion","[M-H]-1",29262.8330889161,29228.560233615,25267.7716933742,46141.5424297748,37285.6413602725,25694.2646304931,43563.1788696697,34110.6255749009,50653.3007072993,27261.423901291,45714.7033840425,76195.5740188175,24034.3707924222,91877.0343900369,26560.5472947328,23606.2527952533,83534.8016311125,52257.6317198094,18350.9338756372,21194.0139061875,25022.0853832783,15628.0490592566,NA,3.6,NA,3.6,7.9,8.2,6.8,NA,NA,7.4,2.5,2.5,NA,1.2,NA,7.1,0.9,NA,NA,NA,NA,NA,NA
NA,FALSE,NA,"C12 H26 N O6 P3","Full match","No results","No results",-6.76,373.09477,372.0875,12.539,91872.5143767163,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",2888.07979334486,25154.330215339,21223.8119509303,43985.2586054569,21883.5451740235,22810.9983861587,26312.515028296,77101.9163643751,2602.42482733517,3603.30308097104,91872.5143767163,32930.1275475878,24366.636127068,30754.5973317431,27593.8593027526,51427.6461271079,57719.2767009904,11410.0018318527,10618.3548888393,4022.91303467032,5365.10735410726,7813.42581440966,NA,NA,6.5,4.7,NA,8.2,7.6,7.9,NA,7.6,6.6,5.2,8.2,4.7,NA,7.9,7.4,7.1,4.3,NA,NA,NA,NA
NA,FALSE,NA,"C H2 N6 O P2","Full match","No results","No results",-6.61,175.97537,174.96809,13.146,91836.5159485593,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",60534.4274605635,27236.0058250494,35250.2516748932,41403.9607490173,20566.5960130181,8771.71861026316,22932.1240580867,91836.5159485593,15457.747937842,20280.2625367336,30542.5822190589,11887.7512048128,14831.9952042929,18693.2148614144,11934.3258768106,20412.3394898884,18475.983476482,11529.7642874697,12226.6579409636,16815.434789075,9448.92023764428,11513.2553843605,6.3,NA,4.7,NA,8.7,NA,NA,6.1,NA,6,4.7,NA,7.1,NA,NA,5.4,3.8,NA,7.6,NA,NA,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,83.00994,82.00266,16.766,91812.8394985798,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",78685.7557747335,46971.2723138711,77223.9009347103,20885.954550304,58554.1302557489,40575.419603882,61639.2879798379,88670.232202788,77059.2905895771,31389.4986676303,83049.1439468302,68266.4050702354,44826.2819288586,43004.5795199746,90679.598596716,41762.3716081452,56785.2664289343,74758.0828058068,91777.9570246121,69717.9631044169,91812.8394985798,20921.8721419799,3.6,7.4,3,3.3,2,2.5,2,1.7,1.4,4.7,1.4,NA,3,0.9,7.2,4.1,6.3,2,3.4,4.1,3.9,6.5,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,352.20664,351.19936,2.066,91790.7021708239,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",8850.85009040114,11301.0163550199,8500.31132256797,11358.265702615,8356.49220304741,7852.98336074522,8763.23033080845,10019.7880493449,8007.11053273216,8513.34102775256,13897.6259391974,8987.02683904895,7366.12860998136,8965.85176834691,6183.98689395548,8830.94185553425,9067.75849002171,6478.33232284814,9171.94125718567,7010.78394495372,7323.99766851785,91790.7021708239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,1.4
NA,FALSE,NA,"C6 H18 N O2 P3","Full match","No results","No results",4.63,229.0561,228.04882,10.576,91723.4415711402,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",39002.1599924946,49447.7953274543,46175.0941796588,18760.0438669452,48416.8953068321,74329.9403426932,24861.9011572146,91723.4415711402,32974.6790904554,33420.3757692772,38216.8338478034,51012.0967739429,38011.0276207911,21832.5382118497,35927.5588151702,38923.3253930363,46454.5345660875,40997.6438281624,41945.0678829234,20936.3585957199,48916.4443108807,39878.453175399,7.9,7.9,6.8,8.2,6.3,5.8,5.4,8.3,7.9,6.8,4.7,5.2,6.8,4.3,6.8,7.9,7.4,6.8,7.4,7.1,7.9,6.8,NA
NA,FALSE,NA,"C46 H28 O","Full match","No results","No results",-5.49,596.21074,595.20346,14.547,91704.8095128066,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",91704.8095128066,30383.1168852542,22349.5860763346,17350.069764855,32679.3112255282,31984.819741035,20642.593785957,10965.1197294273,14116.1822775675,24212.2592450148,10194.3652951445,10022.5075858648,13546.1116206341,16245.87793551,23241.8208487839,27723.0512658527,8055.60451707358,26346.1472391031,13466.2595248377,6481.24715316854,7850.73150551113,29177.6307066645,7.7,4.7,7.1,6.5,4.7,4.7,7.1,NA,6.5,7.6,NA,NA,6.5,NA,NA,5.8,NA,7.1,NA,NA,NA,3.6,NA
NA,FALSE,NA,"C28 H35 N5","Full match","No results","No results",4.46,441.29121,440.28394,2.091,91676.3379581446,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",14382.543496983,91676.3379581446,43262.206562699,49911.3188530286,48856.8883245843,29399.5736886376,27567.6241870467,53257.1190171002,44124.0453977939,20103.1786971973,78106.2485110702,60085.4303982495,28311.2813867642,31988.2237107135,66046.9955314101,18753.968029011,62761.7183930885,9888.82601044312,10503.8745636002,35115.1703518061,28785.5055634316,22172.4487242747,7.1,5,4.1,4.1,3.6,5.8,7.4,3.6,6.3,2.2,6.8,7.9,7.4,4.7,2,4.3,4.1,NA,NA,4.7,3,NA,NA
NA,FALSE,NA,"C5 H10 N6 O8 S3","Full match","No results","No results",-3.62,377.97085,376.96358,16.583,91673.8955444926,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",19524.6013915187,21226.7952056796,17782.9206002467,23186.0963690204,32698.1042974477,34444.5543474707,35379.1837809975,57017.4357571119,43292.7924215669,12358.7554592741,37162.2311752299,18937.2291860156,83101.0048760048,58548.6515055887,14138.8767951063,58749.902655891,67632.1909398238,54440.6497281489,91673.8955444926,66030.7840744729,66195.3781073144,57861.1664775339,NA,6.5,6.5,NA,0.9,4.7,0.3,3.6,1.4,6.5,0.3,6,1.4,0.3,2.2,4.1,3.6,6.8,5,4.1,5.8,7.4,NA
NA,FALSE,NA,"C46 H36 N4","Full match","No results","No results",5.34,644.29744,643.29016,3.11,91639.309553854,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",91639.309553854,12921.7375020641,19364.0949836197,32718.6195401388,13646.4192138039,31433.2274146886,65898.3454113895,11371.8492528244,71717.8919590047,18073.1897445228,14914.1973454077,18927.7679596202,26191.8040581778,9393.53488611986,37494.5764174411,38519.0404180203,24458.6518544833,51743.1888023716,10230.0177767356,7793.38270113886,10823.1496663243,10101.5014873147,6.1,NA,NA,NA,NA,9,7.9,NA,7.4,7.1,NA,7.1,NA,NA,7.9,5.2,NA,6.3,NA,NA,NA,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,264.17214,263.16486,2.047,91348.0414017634,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",83588.043347264,91348.0414017634,88344.6596530053,69270.0702407101,80683.7794926235,22590.6188774107,64288.8198299499,80981.5973327443,52783.9520652492,65263.2711063003,37924.2761871758,21858.9550544136,79252.1576465923,45460.0879802708,66661.6210410079,66095.0639761654,33774.2836368312,59726.0122075807,44517.9795243365,51778.3754405066,34866.5868870773,23327.8495244828,6.8,3.9,7.4,3,4.1,6.5,4.1,6.8,4.1,7.4,5.2,6.5,4.7,4.7,5.8,5.8,6.8,4.7,NA,5.8,4.1,NA,9
NA,FALSE,NA,"C16 H24 O3","Full match","No results","No results",-1.48,264.17215,263.16488,2.087,91348.0414017634,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",83588.043347264,91348.0414017634,88344.6596530053,41814.3147434743,80683.7794926235,72808.3475309269,64288.8198299499,48805.6293987133,33294.9424702891,65263.2711063003,37924.2761871758,38517.7417931382,79252.1576465923,45460.0879802708,66661.6210410079,47663.2643168249,33774.2836368312,38098.6758536149,64018.9391685801,51778.3754405066,34866.5868870773,34468.2408278213,6.8,3.9,7.4,NA,4.1,4.7,4.1,6.8,NA,7.4,5.2,2.5,4.7,4.7,5.8,NA,6.8,NA,6.3,5.8,4.1,4.7,9
NA,FALSE,"PS(16:0/18:1(9Z))","C40 H76 N O10 P","No match","No results","Full match",6.04,761.52528,760.51801,4.182,91317.3909865405,0,NA,NA,NA,"Single match found","No MS2","[M-H]-1",91317.3909865405,42086.8072053287,40819.6156745806,84064.2750883941,61189.2570388241,81653.4903277631,37927.8690897185,56757.6123835323,48367.4277908059,36605.5994400907,44366.6783359501,22390.4965815081,34786.0000516727,15206.7157617479,22429.2223169409,45140.4098135883,64832.623685573,22576.462623349,48840.1696507251,22110.1950180989,32472.8232710696,42311.2509368185,NA,NA,NA,5.8,NA,6.8,NA,6.8,2.5,NA,1.4,NA,NA,6.5,3.3,NA,3,5.4,NA,6,NA,6.8,NA
NA,FALSE,NA,"C15 H20 N O3 P S5","Full match","No results","No results",-1.88,452.97758,451.9703,4.203,91306.9924241158,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",80627.1782780293,80973.4975575726,43945.3943052611,75559.6559041446,54173.0737877612,40437.7533563511,56358.2011657473,29610.6678215877,91306.9924241158,57304.4110542277,26448.910194967,37833.4252611561,40335.6005524922,23580.8859083977,31525.8941438548,34960.1839548996,29628.2467131938,22679.8481503978,21291.4898517321,21633.409821346,17803.2193223446,29134.0967101463,7.9,7.4,3.6,5.2,7.9,7.4,7.9,4.1,7.2,3,4.3,3.6,5.8,7.1,6.8,NA,4.7,8.7,3.3,NA,4.9,NA,NA
NA,FALSE,NA,"C5 H16 N4 O6 S","Full match","No results","No results",5.24,260.08042,259.07314,12.486,91259.2219372933,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",44841.6216484915,32519.4673679751,25284.1081621965,8904.67986157401,20385.8311766613,16217.5742980309,31445.9643514829,52861.9464713186,69858.2882968562,91259.2219372933,24306.8956668912,20676.2573345027,22050.2990759156,37447.2935123334,14291.413415763,13895.067384898,50268.1743455678,21292.4796385753,41521.344609286,45506.5532885651,81895.7854808075,47225.1167914932,4.7,6.3,4.9,7.6,7.6,3.3,7.4,7.4,6.8,6.6,7.1,7.1,6.5,7.9,6.5,7.1,3.6,4.9,7.9,5.8,7.9,7.4,8.5
NA,FALSE,NA,NA,"No results","No results","No results",NA,228.116,227.10872,13.925,91229.1962282764,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",3026.71586847922,3064.98371463762,3386.53286886125,2964.16423986622,3441.23982551487,2868.97252536999,3141.54118114346,91229.1962282764,2922.15398911111,2689.04531028697,57784.2796196886,67586.9727797443,2934.72678504285,37366.9818747825,21346.910953899,3345.76912816555,27647.7226954583,33215.4183978248,3089.45213959022,2929.10932684748,3822.3104618294,2945.52554001722,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,7.4,6.3,NA,4.7,4.9,NA,4.1,3.6,NA,7.1,2.7,NA,NA
NA,FALSE,NA,"C7 H17 N4 P S","Full match","No results","No results",2.57,220.09172,219.08444,13.798,91209.614947637,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",4499.0119758963,4695.17285335017,5158.69768528026,4784.37014983863,4992.4814054111,4626.18160819442,4453.47719016863,91209.614947637,4444.20613928715,4088.41228145591,53202.1720521637,78028.7827865587,4409.68112572941,73317.1625708887,67969.2442318152,4759.41240005985,79324.0134146181,71457.5011834167,4305.65503995882,12454.4213359456,32957.0472016956,4376.12399880446,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,5.2,3.6,NA,6.8,6.8,NA,7.9,5.2,NA,3.3,5.8,NA,NA
NA,FALSE,NA,NA,"No results","No results","No results",NA,104.92798,103.92071,2.071,91125.4234587684,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",11486.8367437462,17379.6991895294,19035.4168012098,14741.0183751193,10845.2477113916,27992.1617246553,23208.4285274053,80970.3360312304,49728.1650687448,20656.7399478353,91125.4234587684,49294.5214683464,32034.5519395226,32481.6271843005,46487.3357110778,28717.9951763646,54692.7023933842,44207.1510476653,32544.8110102782,47698.8840122541,49803.6976401339,69396.39497699,NA,NA,NA,NA,NA,4.7,NA,4.1,4.7,2.7,3.9,3.6,5.2,1.4,7.4,4.1,2.5,3,5.2,7.4,5.2,3,NA
NA,FALSE,NA,"C40 H76 N5 O3 P S","Full match","No results","No results",-3.87,737.53779,736.53052,2.974,91068.1477300587,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M-H]-1",91068.1477300587,16462.2775884964,67620.6168463262,55535.2936782255,41742.7103969255,73800.9602447804,17784.7120038712,22565.1846781613,27700.5244965219,14426.9673144014,11926.8444258338,16703.7054313063,12064.1819869547,10295.1920359623,19377.5777546764,17480.2073151722,14583.2060576029,20237.8893580093,11759.1898637548,10302.1531468047,16947.922703093,11404.1193047834,7.7,NA,6.8,2.5,8.5,7.9,NA,7.1,7.9,NA,NA,NA,8.2,NA,NA,7.1,NA,7.6,NA,NA,3.8,NA,NA
NA,FALSE,NA,"C15 H38 N6 O18","Full match","No results","No results",-2.79,590.22261,589.21533,14.276,91066.6621588177,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",30559.8298400966,63210.1002245424,6224.64468447423,16865.2553330479,91066.6621588177,52200.1285861543,48043.5634916201,11944.7152179956,5762.87534730859,8429.7823090183,6614.71835765672,10020.820540576,30417.9502254041,5968.36966688615,45528.1564218575,6140.19431796293,11262.6694382986,33816.9361826803,6002.11890035152,4795.6710661356,5630.11333686481,6315.88947186812,NA,7.4,NA,8.2,8.8,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,8.5,NA,NA,NA,NA,NA
NA,FALSE,NA,"C42 H28 N4","Full match","No results","No results",-1.12,588.23074,587.22346,14.262,91066.6621588177,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",30559.8298400966,63210.1002245424,7973.05184626635,42963.4719167025,91066.6621588177,52200.1285861543,48043.5634916201,64090.5754391566,7152.49489077958,9174.53465500692,50130.6787127338,40100.0213072749,30417.9502254041,7306.35305589874,45755.4645572384,7635.99146724035,37840.374460183,33816.9361826803,7936.99283349117,5873.25076666407,7350.36829439317,7952.01447083954,NA,NA,NA,2.5,8.8,NA,6.8,4.7,NA,NA,3.6,2.5,NA,NA,4.7,NA,3.6,4.7,NA,NA,NA,NA,NA
NA,FALSE,NA,"C8 H8 N2 O P2","Full match","No results","No results",0.57,210.01131,209.00403,16.75,91047.3700300588,0,NA,NA,NA,"No matches found","No MS2","[M-H]-1",79376.3125307912,59226.5714721736,27452.2036182036,55058.849442284,67208.3786396167,56382.6197366344,38662.8698334759,68230.8964820114,37451.2502799786,57937.020103247,79693.5105762161,70539.2855386497,42654.8953472061,64250.549687038,68951.8868210445,30482.2310286301,91047.3700300588,31085.5685768346,82989.0308140965,47124.67622278,41053.1916351535,52139.2972252342,5.2,4.1,6.8,1.4,7.4,2.5,6.8,4.7,4.7,4.1,3,5.2,1.4,4.1,3,6.3,3.9,2.5,3,2,4.7,4.1,NA
