"Tags","Checked","Name","Formula","Annot. Source: Predicted Compositions","Annot. Source: mzCloud Search","Annot. Source: ChemSpider Search","Annot. Source: MassList Search","Annot. DeltaMass [Da]","Annot. DeltaMass [ppm]","Calc. MW","m/z","RT [min]","Area (Max.)","# mzCloud Results","mzCloud Best Match","mzCloud Best Match Confidence","mzCloud Best Sim. Match","Mass List Match: metabolites list_230424_ForCD","MS2","Reference Ion","Area: 2M_22_pos.raw (F3)","Area: 2M_31_pos.raw (F4)","Area: 2M_20_pos.raw (F5)","Area: 2M_26_pos.raw (F6)","Area: 2M_23_pos.raw (F7)","Area: 2M_17_pos.raw (F8)","Area: 2M_33_pos.raw (F9)","Area: 2M_16_pos.raw (F10)","Area: 1M_09_pos.raw (F13)","Area: 1M_07_pos.raw (F14)","Area: 1M_11_pos.raw (F15)","Area: 1M_06_pos.raw (F16)","Area: 1M_10_pos.raw (F17)","Area: 4M_05_pos.raw (F19)","Area: 1M_05_pos.raw (F20)","Area: 4M_04_pos.raw (F21)","Area: 1M_02_pos.raw (F22)","Area: 4M_03_pos.raw (F23)","Area: 1M_04_pos.raw (F24)","Area: 4M_02_pos.raw (F25)","Area: 1M_01_pos.raw (F26)","Area: 4M_01_pos_20250210171958.raw (F27)","Group Area: 2M_22_pos","Group Area: 2M_31_pos","Group Area: 2M_20_pos","Group Area: 2M_26_pos","Group Area: 2M_23_pos","Group Area: 2M_17_pos","Group Area: 2M_33_pos","Group Area: 2M_16_pos","Group Area: 1M_09_pos","Group Area: 1M_07_pos","Group Area: 1M_11_pos","Group Area: 1M_06_pos","Group Area: 1M_10_pos","Group Area: 4M_05_pos","Group Area: 1M_05_pos","Group Area: 4M_04_pos","Group Area: 1M_02_pos","Group Area: 4M_03_pos","Group Area: 1M_04_pos","Group Area: 4M_02_pos","Group Area: 1M_01_pos","Group Area: 4M_01_pos_20250210171958","Peak Rating: 2M_22_pos.raw (F3)","Peak Rating: 2M_31_pos.raw (F4)","Peak Rating: 2M_20_pos.raw (F5)","Peak Rating: 2M_26_pos.raw (F6)","Peak Rating: 2M_23_pos.raw (F7)","Peak Rating: 2M_17_pos.raw (F8)","Peak Rating: 2M_33_pos.raw (F9)","Peak Rating: 2M_16_pos.raw (F10)","Peak Rating: 1M_09_pos.raw (F13)","Peak Rating: 1M_07_pos.raw (F14)","Peak Rating: 1M_11_pos.raw (F15)","Peak Rating: 1M_06_pos.raw (F16)","Peak Rating: 1M_10_pos.raw (F17)","Peak Rating: 4M_05_pos.raw (F19)","Peak Rating: 1M_05_pos.raw (F20)","Peak Rating: 4M_04_pos.raw (F21)","Peak Rating: 1M_02_pos.raw (F22)","Peak Rating: 4M_03_pos.raw (F23)","Peak Rating: 1M_04_pos.raw (F24)","Peak Rating: 4M_02_pos.raw (F25)","Peak Rating: 1M_01_pos.raw (F26)","Peak Rating: 4M_01_pos_20250210171958.raw (F27)"
NA,FALSE,NA,"C8 H19 N O3","Full match","No results","No results","No results",-0.00024,-1.35,177.13625,178.14353,11.383,271328.482202678,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",43630.5415357428,9628.6457583808,38863.1656838024,40358.3777501417,21703.111427005,138613.201862807,22736.3520419365,56852.4333457184,95663.031972478,271328.482202678,95272.0092067635,137171.407576333,58123.9756993694,262164.426307543,94969.6105971041,89212.0786105752,191349.570854143,31701.8994812167,107078.938068261,58509.3500627396,113153.115576912,73912.9179369618,43630.5415357428,9628.6457583808,38863.1656838024,40358.3777501417,21703.111427005,138613.201862807,22736.3520419365,56852.4333457184,95663.031972478,271328.482202678,95272.0092067635,137171.407576333,58123.9756993694,262164.426307543,94969.6105971041,89212.0786105752,191349.570854143,31701.8994812167,107078.938068261,58509.3500627396,113153.115576912,73912.9179369618,NA,6.5,3.3,1.1,NA,6.8,6,6.5,NA,3.4,2.5,0.9,NA,6.3,NA,1.6,4.7,2.7,4.1,NA,1.4,1.1
NA,FALSE,NA,"C38 H69 N O5 S","Full match","No results","No results","No results",-0.00096,-1.48,651.48868,652.49557,2.401,229203.100678754,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",6886.93446917798,17746.1998921679,7674.79752472301,44027.9602936292,56676.6007387967,143763.162203362,105663.539373498,14563.8462988689,57807.0436551505,110308.066158716,8040.36706988368,10528.4562015153,61417.6084842835,129885.672166024,113109.597319207,141842.787557357,229203.100678754,137971.605652807,66950.528788303,43933.3970980829,43310.4749212526,40660.3116830898,6886.93446917798,17746.1998921679,7674.79752472301,44027.9602936292,56676.6007387967,143763.162203362,105663.539373498,14563.8462988689,57807.0436551505,110308.066158716,8040.36706988368,10528.4562015153,61417.6084842835,129885.672166024,113109.597319207,141842.787557357,229203.100678754,137971.605652807,66950.528788303,43933.3970980829,43310.4749212526,40660.3116830898,NA,6.5,NA,1.1,1.6,0.9,2,6.5,6.5,5.2,NA,NA,2.2,3,2.5,6.8,3,7.4,6,3.3,3.3,4.3
NA,FALSE,NA,"C12 H22 N6 O7","Full match","No results","No match","No results",-0.00043,-1.18,362.15457,363.16185,9.268,247932.274684684,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",64358.9830045842,247932.274684684,56220.0922985961,205808.970803739,78496.4137619176,51563.905555428,45942.6205197427,66217.4538774723,127897.543340393,55515.2127666638,96825.1015896307,50162.6724980903,28540.1483431831,218252.148416056,206506.66611328,83604.8747911186,99550.6036217836,41997.8099281407,106759.694347265,42279.4558680771,156223.172574256,144517.352185413,64358.9830045842,247932.274684684,56220.0922985961,205808.970803739,78496.4137619176,51563.905555428,45942.6205197427,66217.4538774723,127897.543340393,55515.2127666638,96825.1015896307,50162.6724980903,28540.1483431831,218252.148416056,206506.66611328,83604.8747911186,99550.6036217836,41997.8099281407,106759.694347265,42279.4558680771,156223.172574256,144517.352185413,5.4,6.3,2.7,6.3,3.8,4.3,NA,7.1,4.7,5.4,6.3,0,2.2,5.8,6.3,4.3,3,1.1,5.2,3.3,4.7,3.6
NA,FALSE,NA,"C11 H14 N7 O4 P S2","Full match","No results","No match","No results",0.00019,0.46,403.02882,387.00954,16.412,2115192.39827999,0,NA,NA,NA,"No matches found","No MS2","[M+H-NH3]+1",507997.645285325,292023.621862345,595255.886396699,418573.192472482,874644.919977964,271787.216802738,2115192.39827999,318827.132689742,255872.253050071,947990.84029035,1020018.31179673,343857.216306255,328779.21684677,230114.223229075,278186.075864245,1255042.32220787,843200.894149525,273248.102564557,735341.710782796,947444.114559714,966970.187695589,353380.272571968,507997.645285325,292023.621862345,595255.886396699,418573.192472482,874644.919977964,271787.216802738,2115192.39827999,318827.132689742,255872.253050071,947990.84029035,1020018.31179673,343857.216306255,328779.21684677,230114.223229075,278186.075864245,1255042.32220787,843200.894149525,273248.102564557,735341.710782796,947444.114559714,966970.187695589,353380.272571968,3.4,0.7,1.7,2.3,2.6,3.9,3.7,2.3,2,1.5,3.2,2.3,3.9,6.3,3.9,2.6,1,4.5,3.4,3.2,3.2,0.7
NA,FALSE,NA,"C22 H55 N10 O2 P3","Invalid mass","No results","No results","No results",-0.00589,-10.08,584.36634,585.37361,3.731,154212.029305717,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",55347.5939942165,34796.084578233,40002.9017613906,98187.9980570665,70605.4612175354,22061.7440265374,33462.2463221045,135996.12657031,154212.029305717,151081.461423702,53267.9658972987,32565.5841590274,58292.7082059526,126460.788380863,66877.1432158296,99948.5550735944,99382.2497612397,113835.348220519,67702.4273452216,42220.095231497,104681.640462996,124499.008801792,55347.5939942165,34796.084578233,40002.9017613906,98187.9980570665,70605.4612175354,22061.7440265374,33462.2463221045,135996.12657031,154212.029305717,151081.461423702,53267.9658972987,32565.5841590274,58292.7082059526,126460.788380863,66877.1432158296,99948.5550735944,99382.2497612397,113835.348220519,67702.4273452216,42220.095231497,104681.640462996,124499.008801792,6.5,3.8,3.8,4.7,3.8,2.2,6.5,NA,4.1,1.4,3.3,NA,NA,0.3,NA,3,2,3,1.1,NA,2,5.2
NA,FALSE,NA,"C16 H40 N8 O8","Full match","No results","No results","No results",0.00176,3.73,472.29867,473.30595,4.134,271999.225733629,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",113200.762198551,240243.001074298,120990.888207181,161114.305541408,84690.7617263803,71993.4159821548,70668.5507626418,41286.311445676,134085.056960558,77487.7115573018,187745.704872514,52420.2284808676,23242.2769421098,122301.718861379,112411.499217602,271999.225733629,168747.874502298,41732.5975164455,159059.212911841,69075.3311969948,156280.687094489,52020.5768101133,113200.762198551,240243.001074298,120990.888207181,161114.305541408,84690.7617263803,71993.4159821548,70668.5507626418,41286.311445676,134085.056960558,77487.7115573018,187745.704872514,52420.2284808676,23242.2769421098,122301.718861379,112411.499217602,271999.225733629,168747.874502298,41732.5975164455,159059.212911841,69075.3311969948,156280.687094489,52020.5768101133,1.4,2.5,0.9,5.8,6,2.7,1.1,1.6,4.7,0.5,1.4,6.5,NA,3.6,6.3,5.5,2.5,3.8,4.1,0.5,3,2.2
NA,FALSE,NA,"C9 H19 N O","Full match","No results","No results","No results",-0.00012,-0.79,157.14654,158.15382,10.879,1253843.8735752,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",1253843.8735752,1129086.09407708,1062646.85159899,609415.318741042,783755.899261574,858399.576250033,799649.272494175,726155.620254447,1026603.51000577,1038183.40569591,691101.668386817,931071.997426626,773204.352413144,828129.542040809,827587.374736742,1054693.2245326,967815.894986044,797154.977594798,967602.168212386,853778.206284971,915807.421916764,1055252.17769384,1253843.8735752,1129086.09407708,1062646.85159899,609415.318741042,783755.899261574,858399.576250033,799649.272494175,726155.620254447,1026603.51000577,1038183.40569591,691101.668386817,931071.997426626,773204.352413144,828129.542040809,827587.374736742,1054693.2245326,967815.894986044,797154.977594798,967602.168212386,853778.206284971,915807.421916764,1055252.17769384,3.7,4.2,3.7,2.3,2.1,2.1,2.6,3.9,3.2,3.2,1.7,3.7,1.5,2.6,4.2,4.8,4.2,4.2,3.7,1,3.2,2.6
NA,FALSE,NA,"C6 H11 N","Full match","No results","No results","No results",3e-04,3.08,97.08945,98.09672,19.615,4989120.88524143,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",319467.923513284,309025.92406501,413268.177079314,518576.591103398,447713.029579438,3031849.47480047,2774705.26019771,235389.708901596,630061.250803574,428274.718680386,1045326.60632259,276021.328014642,306765.080044433,263138.723843045,378441.5434461,300178.922082416,283510.658006515,244218.493654258,304365.296691452,216445.459586527,337590.417523875,4989120.88524143,319467.923513284,309025.92406501,413268.177079314,518576.591103398,447713.029579438,3031849.47480047,2774705.26019771,235389.708901596,630061.250803574,428274.718680386,1045326.60632259,276021.328014642,306765.080044433,263138.723843045,378441.5434461,300178.922082416,283510.658006515,244218.493654258,304365.296691452,216445.459586527,337590.417523875,4989120.88524143,4.5,5,5,6.1,2.8,NA,NA,3,6.1,4.5,7.5,2.8,3.9,3,3.9,2.8,4.5,3.6,5,2.5,2.8,NA
NA,FALSE,NA,"C5 H2 N10","Full match","No results","No results","No results",-0.00117,-5.79,202.04522,203.0525,12.781,439697.977769846,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",33240.2607130717,439697.977769846,385225.839843363,372144.730310509,226108.040084383,362144.683256319,144485.193630212,106366.958518639,204156.879983399,193138.69465524,105967.33499903,72386.58911105,195620.769694466,223626.247898493,266436.16323381,373155.299119868,156128.032544559,341166.131770107,262133.498978836,424996.17621982,267140.279784713,172689.58410563,33240.2607130717,439697.977769846,385225.839843363,372144.730310509,226108.040084383,362144.683256319,144485.193630212,106366.958518639,204156.879983399,193138.69465524,105967.33499903,72386.58911105,195620.769694466,223626.247898493,266436.16323381,373155.299119868,156128.032544559,341166.131770107,262133.498978836,424996.17621982,267140.279784713,172689.58410563,6.5,2.3,2.3,3.4,2.5,5.5,3,7.4,1.4,3,2.5,5.4,2.5,5.2,5.2,2.8,3,4.5,4.7,7.2,5.2,1.4
NA,FALSE,NA,NA,"No results","No results","No results","No results",NA,NA,657.76695,658.77406,17.134,226237.170800827,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",214717.647355545,177787.447314493,178515.703534104,210135.378044089,202394.972438627,75366.4636048431,226237.170800827,54209.590530912,116970.407316799,72030.514975119,102612.322829051,63325.8199405006,54515.8028842412,65025.587258532,78646.3992259223,73326.7287770878,136401.238558751,32431.0752335385,116219.13468635,88054.764920026,103658.46188049,60458.4622928019,214717.647355545,177787.447314493,178515.703534104,210135.378044089,202394.972438627,75366.4636048431,226237.170800827,54209.590530912,116970.407316799,72030.514975119,102612.322829051,63325.8199405006,54515.8028842412,65025.587258532,78646.3992259223,73326.7287770878,136401.238558751,32431.0752335385,116219.13468635,88054.764920026,103658.46188049,60458.4622928019,4.7,4.7,5.2,6.8,6.3,2.7,7.4,4.3,7.9,5.4,6.3,4.9,3.3,3.8,5.4,7.6,5.2,5.4,6.3,4.9,4.7,4.3
NA,FALSE,NA,"C3 H N3 O7 P2","Full match","No results","No results","No results",0.00062,2.44,252.92959,528.84833,17.14,478797.492379841,0,NA,NA,NA,"No matches found","No MS2","[2M+Na]+1",476888.175412508,383674.024790949,361353.897991064,458521.966186151,436469.539142613,181584.904098537,478797.492379841,172824.957674703,254024.918907076,200511.428086327,229988.960339325,150157.50928792,127920.455203747,125680.349292367,173392.821153812,162033.33678989,304561.849917343,162890.805893591,262378.77843947,207326.432935442,244622.440794276,147187.917436042,476888.175412508,383674.024790949,361353.897991064,458521.966186151,436469.539142613,181584.904098537,478797.492379841,172824.957674703,254024.918907076,200511.428086327,229988.960339325,150157.50928792,127920.455203747,125680.349292367,173392.821153812,162033.33678989,304561.849917343,162890.805893591,262378.77843947,207326.432935442,244622.440794276,147187.917436042,5,7.7,5.5,7.7,6.6,5.8,6.1,6.8,7.9,6.8,5.8,2.5,7.4,5.8,6.3,5.2,5,5.2,5.2,4.7,6.3,5.2
NA,FALSE,NA,"C7 H16 N2 O7 S","Full match","No results","No match","No results",-0.00036,-1.34,272.06746,256.0482,13.636,584461.473592886,0,NA,NA,NA,"No matches found","No MS2","[M+H-NH3]+1",124996.944534457,584461.473592886,48401.5685416476,51620.1044899946,166752.57507947,334864.890664153,258131.188217063,68099.6205749667,5557.10899221122,5669.41421235097,9785.84752174416,6470.52924479735,5184.93164970954,27808.3066962233,16047.156839543,110490.484077437,5902.8558902403,96932.8834384174,5452.04004923188,24916.033207877,5841.17528680024,43389.336601426,124996.944534457,584461.473592886,48401.5685416476,51620.1044899946,166752.57507947,334864.890664153,258131.188217063,68099.6205749667,5557.10899221122,5669.41421235097,9785.84752174416,6470.52924479735,5184.93164970954,27808.3066962233,16047.156839543,110490.484077437,5902.8558902403,96932.8834384174,5452.04004923188,24916.033207877,5841.17528680024,43389.336601426,3,8.3,3.3,3.3,5.8,5.5,4.7,7.1,NA,NA,NA,NA,NA,1.6,2.7,3.6,NA,2.5,NA,3.8,NA,2.7
NA,FALSE,NA,"C7 H4 N5 O12 P3 S3","Invalid mass","No results","No results","No results",0.00566,10.51,538.82881,539.83608,15.04,273337.37325496,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",156535.699579642,48790.6430807817,273337.37325496,161609.579326949,80702.7677053931,244085.511542665,71215.0799971652,194085.256753119,140410.856193478,239187.307462303,159115.853258689,138014.244467014,185843.883266374,208262.596832767,208845.43514686,144557.658130926,86989.9125331584,57482.5158166398,173204.663959377,146376.50000727,68609.8777197688,89453.6023923197,156535.699579642,48790.6430807817,273337.37325496,161609.579326949,80702.7677053931,244085.511542665,71215.0799971652,194085.256753119,140410.856193478,239187.307462303,159115.853258689,138014.244467014,185843.883266374,208262.596832767,208845.43514686,144557.658130926,86989.9125331584,57482.5158166398,173204.663959377,146376.50000727,68609.8777197688,89453.6023923197,6.8,6.5,3.4,5.8,3.8,4.1,2.2,2,3.6,4.7,2,4.7,2,3,1.4,4.1,2.7,6.5,3.6,1.4,6,1.1
NA,FALSE,NA,"C32 H43 N5","Full match","No results","No results","No results",0.00365,7.34,497.3555,498.36262,2.613,197152.031835435,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",7282.67212134261,197152.031835435,4857.30564423366,74859.0160145126,71302.4371150716,5856.93906801875,15712.0510070605,20731.7579373644,94919.5820459824,5805.06144945481,105630.970443001,19148.7350335502,3716.69451328671,6662.23573417017,109336.32526232,10622.3582186472,6383.43482061855,2958.40974054057,39910.3104450292,30264.895543883,82690.3139139616,98205.6053155033,7282.67212134261,197152.031835435,4857.30564423366,74859.0160145126,71302.4371150716,5856.93906801875,15712.0510070605,20731.7579373644,94919.5820459824,5805.06144945481,105630.970443001,19148.7350335502,3716.69451328671,6662.23573417017,109336.32526232,10622.3582186472,6383.43482061855,2958.40974054057,39910.3104450292,30264.895543883,82690.3139139616,98205.6053155033,6.5,3.6,NA,NA,3.8,NA,NA,4.9,2,NA,3,6.5,NA,NA,6.3,NA,NA,NA,4.3,NA,4.9,5.2
NA,FALSE,NA,"C7 H10 N8 O10 S","Full match","No results","No results","No results",2e-05,0.04,398.02408,399.03135,14.025,514028.767604771,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",86211.6197594611,136977.830580315,209448.461140406,90382.4722642743,126483.659477298,225776.487949814,127360.15686168,260298.928299461,192178.065066046,271535.666852136,307365.58170962,48581.3886068253,238397.65222812,343608.814693126,349529.632090365,470438.598016644,225512.436491201,379637.76785002,296787.757963074,514028.767604771,325498.497952766,254818.329455793,86211.6197594611,136977.830580315,209448.461140406,90382.4722642743,126483.659477298,225776.487949814,127360.15686168,260298.928299461,192178.065066046,271535.666852136,307365.58170962,48581.3886068253,238397.65222812,343608.814693126,349529.632090365,470438.598016644,225512.436491201,379637.76785002,296787.757963074,514028.767604771,325498.497952766,254818.329455793,4.9,1.4,1.4,2.7,0.3,2,1.4,6.3,0.3,3.4,2.8,6.5,2,3.9,7.2,2.8,0.9,4.5,3.9,2.8,2.8,3
NA,FALSE,NA,"C6 H18 N8 O6 P2","Full match","No results","No match","No results",-0.00218,-6.04,360.08028,361.08766,15.216,370768.696098611,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",77243.8552322244,370768.696098611,192842.526387941,70962.6023092197,82968.4472494545,77523.1582835427,257065.362401044,132791.107652583,80420.3552059732,84267.8384974684,53924.8198732042,96410.1757022463,158454.568686359,121055.612997337,90961.5554622172,116304.925849899,91741.5015146364,65589.2033143285,78819.5523185591,93169.5211864401,38510.1820282407,82041.0214388266,77243.8552322244,370768.696098611,192842.526387941,70962.6023092197,82968.4472494545,77523.1582835427,257065.362401044,132791.107652583,80420.3552059732,84267.8384974684,53924.8198732042,96410.1757022463,158454.568686359,121055.612997337,90961.5554622172,116304.925849899,91741.5015146364,65589.2033143285,78819.5523185591,93169.5211864401,38510.1820282407,82041.0214388266,3.3,3.9,6.3,6.5,2.2,4.3,4.7,1.4,7.1,3.8,2.7,3,3.6,6.3,6.5,3,3.8,7.1,6.5,5.2,NA,7.1
NA,FALSE,NA,"C8 H14 N2 O","Full match","No results","No results","No results",-0.00014,-0.89,154.11048,155.11775,9.408,2325744.6385397,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",1343811.50188004,1062364.46059639,1003305.99143647,998532.265765192,1153669.02336122,2051290.21437785,1263194.84768309,1171044.57691365,1692530.576355,1729983.61341448,1378766.05151163,1053255.47355548,1000054.4623441,1789437.42907787,1678014.1697023,559003.585180689,1788803.47874355,2325744.6385397,1558673.03688863,2085044.10245231,1631209.48132683,1671199.92625061,1343811.50188004,1062364.46059639,1003305.99143647,998532.265765192,1153669.02336122,2051290.21437785,1263194.84768309,1171044.57691365,1692530.576355,1729983.61341448,1378766.05151163,1053255.47355548,1000054.4623441,1789437.42907787,1678014.1697023,559003.585180689,1788803.47874355,2325744.6385397,1558673.03688863,2085044.10245231,1631209.48132683,1671199.92625061,3.7,3.2,2.6,4.8,4.2,3.7,2.6,2.6,3.2,4.8,4.2,2.6,2.1,3.7,3.7,0.7,4.2,3.7,2.6,3.7,2.6,5.3
NA,FALSE,NA,"C39 H79 N5 O2","Full match","No results","No results","No results",0.00101,1.55,649.62439,650.63162,16.634,656337.094187026,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",603941.32082484,609812.035704453,585494.828026702,643792.473061393,656337.094187026,383636.791683617,634886.104381075,37310.3253986357,363156.674641883,385679.288818771,367404.697287342,160881.332915772,336821.18825404,313576.558466885,381854.150639405,407652.807981699,334310.178052843,336825.578582356,360637.178188851,356571.935700581,289378.805601238,342408.945321653,603941.32082484,609812.035704453,585494.828026702,643792.473061393,656337.094187026,383636.791683617,634886.104381075,37310.3253986357,363156.674641883,385679.288818771,367404.697287342,160881.332915772,336821.18825404,313576.558466885,381854.150639405,407652.807981699,334310.178052843,336825.578582356,360637.178188851,356571.935700581,289378.805601238,342408.945321653,1.2,1.2,0.7,1.2,1.7,1.7,2.3,6,0.7,1.2,1.2,5.2,1.7,1.2,0.7,2.8,1.7,0.7,1.2,0.7,3.4,0.7
NA,FALSE,NA,"C9 H10 N10 O S","Full match","No results","No match","No results",-0.00052,-1.7,306.07546,307.08273,13.404,577812.281063153,0,NA,NA,NA,"No matches found","DDA for preferred ion","[M+H]+1",276478.556810497,350650.404872504,577812.281063153,237385.023470092,381427.727484728,404479.296273905,432582.553930792,353734.191938843,265745.16791803,337182.209828071,269019.220543634,277447.069555737,239588.652874487,429586.83757743,353681.3169559,537014.85318227,346694.320380645,394331.878551633,275081.061115601,471914.950185545,244100.913389854,364127.052256447,276478.556810497,350650.404872504,577812.281063153,237385.023470092,381427.727484728,404479.296273905,432582.553930792,353734.191938843,265745.16791803,337182.209828071,269019.220543634,277447.069555737,239588.652874487,429586.83757743,353681.3169559,537014.85318227,346694.320380645,394331.878551633,275081.061115601,471914.950185545,244100.913389854,364127.052256447,6.6,5.5,6.1,4.1,5,5,5,5.5,3,3.9,5.2,3.9,4.7,5.5,5.5,5.5,3.9,5.5,5,5,3.6,4.5
NA,FALSE,NA,"C6 H8 N6 O3","Full match","No results","No results","No results",-0.00137,-6.44,212.06442,213.0717,14.044,175140.845578823,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",26271.7168398015,28315.2139155488,44745.1618832728,25339.7269277656,26442.4103637766,78393.4462459929,73391.8376867546,77056.7783130651,99715.3083480986,89522.7140475294,98009.5661941563,103983.905517004,97639.9218691198,156553.815095457,104491.879069642,175140.845578823,120153.517452612,140100.547462667,68077.3411722091,112864.990900652,82566.5207460722,60535.5139809465,26271.7168398015,28315.2139155488,44745.1618832728,25339.7269277656,26442.4103637766,78393.4462459929,73391.8376867546,77056.7783130651,99715.3083480986,89522.7140475294,98009.5661941563,103983.905517004,97639.9218691198,156553.815095457,104491.879069642,175140.845578823,120153.517452612,140100.547462667,68077.3411722091,112864.990900652,82566.5207460722,60535.5139809465,6.5,7.1,7.1,7.1,7.1,6.5,3.8,4.3,3.6,6.5,6.8,7.4,7.4,5.8,5.2,7.4,7.4,7.4,7.1,7.4,4.9,6.5
NA,FALSE,NA,"C30 H46 N10 O S","Full match","No results","No match","No results",-0.00075,-1.26,594.35693,595.3642,2.236,125856.864474554,0,NA,NA,NA,"No matches found","No MS2","[M+H]+1",1908.33499891676,10192.3462186067,3028.8628342064,13450.6482710181,4828.57741451762,47525.9124912526,15138.8742752457,2732.03689808165,5731.69928886584,9892.68936325501,2741.3440937924,54716.076817815,8140.18199568124,25412.9777266307,6403.81013876284,43358.6425598053,67418.4421197584,35868.8414989799,19385.9720387967,22099.3907012722,25895.7717207929,125856.864474554,1908.33499891676,10192.3462186067,3028.8628342064,13450.6482710181,4828.57741451762,47525.9124912526,15138.8742752457,2732.03689808165,5731.69928886584,9892.68936325501,2741.3440937924,54716.076817815,8140.18199568124,25412.9777266307,6403.81013876284,43358.6425598053,67418.4421197584,35868.8414989799,19385.9720387967,22099.3907012722,25895.7717207929,125856.864474554,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,2.2,NA,NA,NA,4.3,4.3,3.8,NA,NA,5.4,5.8
