"tissue","raw.file","sequence.id","ion.mode","sample","cohort","timepoint","name","formula","medrt","medmz","ion.count"
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Leucine","C6H13NO2",9.946,130.589043,12480152
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Lysine","C6H14N2O2",18.448,145.596428,864078.19
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Methionine","C5H11NO2S",10.732,148.0439,2366518.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,10354535
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Proline","C5H9NO2",12.663,114.5577165,7785249.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Serine","C3H7NO3",14.571,104.035301,678291.44
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Threonine","C4H9NO3",14.098,118.050842,2216141.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,4230468.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Linoleic acid","C18H32O2",2.2255,279.734528,65778908
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Oleic acid","C18H34O2",2.208,282.251953,40536548
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Palmitic acid","C16H32O2",2.238,256.738342,95775352
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Pyruvic acid","C3H4O3",3.755,88.0121,39474944
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Stearic acid","C18H36O2",2.198,284.76947,74787320
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Valine","C5H11NO2",11.9165,116.570152,7075626.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,1005517.56
"Serum","0100 and 0200 STD Compound List negative.csv","5M1_pv_neg","nega","5M1","5","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,13966111
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,940867
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,21257122
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Citric acid","C6H8O7",15.183,191.01976,90988.79
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,1516258.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Glycine","C2H5NO2",14.387,74.024841,275713.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Alanine","C3H7NO2",14.045,88.5421295,4232905.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Arginine","C6H14N4O2",18.337,173.104416,63537.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,280136.28
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,102307.95
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,4329.38
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,1054225.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,3792960.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Histidine","C6H9N3O2",14.662,154.062378,4457.12
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,4378199.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,115257864
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Leucine","C6H13NO2",9.946,130.589043,5490307.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Lysine","C6H14N2O2",18.448,145.596428,444846.91
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1220513.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,3311280
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Proline","C5H9NO2",12.663,114.5577165,3402145
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Serine","C3H7NO3",14.571,104.035301,360231.28
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Threonine","C4H9NO3",14.098,118.050842,1716628
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1139712.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Linoleic acid","C18H32O2",2.2255,279.734528,135288704
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Oleic acid","C18H34O2",2.208,282.251953,110634472
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Palmitic acid","C16H32O2",2.238,256.738342,82644440
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Pyruvic acid","C3H4O3",3.755,88.0121,24405864
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Stearic acid","C18H36O2",2.198,284.76947,30597872
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Valine","C5H11NO2",11.9165,116.570152,2940488.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,675103.81
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_pv_neg","nega","5M2","5","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,12576127
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,542696.19
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,26697898
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Citric acid","C6H8O7",15.183,191.01976,38748.66
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,5140388
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Glycine","C2H5NO2",14.387,74.024841,119418.6
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,1105259.12
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,397121.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,62208.17
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,86424.48
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,196.89
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,87419.16
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,1834870.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,115657.66
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,2532409.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,74934584
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,4305809
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,611631.44
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,1004726.81
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,3231077.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,1636321.38
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,82490.6
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,471128.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,1411621.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,149509408
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Oleic acid","C18H34O2",2.208,282.251953,143589472
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Palmitic acid","C16H32O2",2.238,256.738342,134971056
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Pyruvic acid","C3H4O3",3.755,88.0121,39254300
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Stearic acid","C18H36O2",2.198,284.76947,64690332
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Valine","C5H11NO2",11.9165,116.570152,1847230
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","Valine-C13N15","C5H11NO2",11.926,122.085609,691214.81
"Serum","0100 and 0200 STD Compound List negative.csv","5M2_sys_sac_neg","nega","5M2","5","sys_sac","alpha-D-Glucose","C6H12O6",12.788,180.560341,6694454.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,621331.56
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Arachidonic acid","C20H32O2",2.1925,305.741516,16559321
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Citric acid","C6H8O7",15.183,191.01976,507.07
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","D-Tryptophan","C11H12N2O2",9.496,204.5862045,1878567.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Glycine","C2H5NO2",14.387,74.024841,237866.14
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Alanine","C3H7NO2",14.045,88.5421295,4506191.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Arginine","C6H14N4O2",18.337,173.104416,3056.27
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Asparagine","C4H8N2O3",14.548,131.045731,165557.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Aspartic acid","C4H7NO4",14.634,132.030319,178353.81
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Cystine","C6H12N2O4S2",15.195,239.016739,3567.39
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,1303003.38
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Glutamine","C5H10N2O3",14.489,146.05928,3679712.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Histidine","C6H9N3O2",14.662,154.062378,50738.19
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Isoleucine","C6H13NO2",10.4725,130.5890505,6549514
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Lactic acid","C3H6O3",8.0075,89.526058,84618232
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Leucine","C6H13NO2",9.946,130.589043,9194903
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Lysine","C6H14N2O2",18.448,145.596428,953548.69
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Methionine","C5H11NO2S",10.732,148.0439,1498364.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Phenylalanine","C9H11NO2",9.527,165.076538,4110806.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Proline","C5H9NO2",12.663,114.5577165,4671210
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Serine","C3H7NO3",14.571,104.035301,244860.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Threonine","C4H9NO3",14.098,118.050842,1264183.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","L-Tyrosine","C9H11NO3",11.515,180.066528,1229382.88
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Linoleic acid","C18H32O2",2.2255,279.734528,55184708
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Oleic acid","C18H34O2",2.208,282.251953,63851236
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Palmitic acid","C16H32O2",2.238,256.738342,99340328
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Pyruvic acid","C3H4O3",3.755,88.0121,26574512
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Stearic acid","C18H36O2",2.198,284.76947,64081076
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Valine","C5H11NO2",11.9165,116.570152,4513801.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","Valine-C13N15","C5H11NO2",11.926,122.085609,758512.25
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_pv_neg","nega","5M3","5","pv","alpha-D-Glucose","C6H12O6",12.788,180.560341,10786557
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","3-Hydroxybutyric acid","C4H8O3",8.624,103.040039,221486.83
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","Arachidonic acid","C20H32O2",2.1925,305.741516,41807296
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","Citric acid","C6H8O7",15.183,191.01976,9870.03
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","D-Tryptophan","C11H12N2O2",9.496,204.5862045,7432828
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","Glycine","C2H5NO2",14.387,74.024841,176703.7
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Alanine","C3H7NO2",14.045,88.5421295,1110226.12
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Arginine","C6H14N4O2",18.337,173.104416,617695.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Asparagine","C4H8N2O3",14.548,131.045731,89503.35
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Aspartic acid","C4H7NO4",14.634,132.030319,88174.66
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Cystine","C6H12N2O4S2",15.195,239.016739,0
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Glutamic acid","C5H9NO4",14.5155,146.5479125,171179.19
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Glutamine","C5H10N2O3",14.489,146.05928,2804356.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Histidine","C6H9N3O2",14.662,154.062378,196656.36
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Isoleucine","C6H13NO2",10.4725,130.5890505,5201769.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Lactic acid","C3H6O3",8.0075,89.526058,66138080
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Leucine","C6H13NO2",9.946,130.589043,6911467.5
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Lysine","C6H14N2O2",18.448,145.596428,1365539.62
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Methionine","C5H11NO2S",10.732,148.0439,1717355.38
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Phenylalanine","C9H11NO2",9.527,165.076538,4660755
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Proline","C5H9NO2",12.663,114.5577165,2750250
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Serine","C3H7NO3",14.571,104.035301,117525.1
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Threonine","C4H9NO3",14.098,118.050842,1135909.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","L-Tyrosine","C9H11NO3",11.515,180.066528,2237634.75
"Serum","0100 and 0200 STD Compound List negative.csv","5M3_sys_sac_neg","nega","5M3","5","sys_sac","Linoleic acid","C18H32O2",2.2255,279.734528,167974784
